exact_match,f1_score,time,step,dataset_id
0,0.7272727272727273,24.783753395080566,1,0
0,0.3076923076923077,3.415553092956543,1,1
0,0.8125000000000001,6.4909961223602295,1,2
0,0.16666666666666666,2.472121238708496,1,3
1,1.0,26.550235509872437,1,4
0,0.0,20.033493041992188,1,5
1,1.0,23.035805225372314,1,6
0,0.8,27.168893814086914,1,7
0,0.3636363636363636,23.937217712402344,1,8
1,1.0,29.656800508499146,1,9
0,0.6666666666666666,19.546011686325073,1,10
0,0.392156862745098,14.471039056777954,1,11
0,0.5,20.27661919593811,1,12
1,1.0,20.03482961654663,1,13
1,1.0,20.581198692321777,1,14
0,0.0,23.547025680541992,1,15
0,0.2222222222222222,17.079326391220093,1,16
0,0.08333333333333334,25.486011266708374,1,17
1,1.0,28.34600520133972,1,18
1,1.0,23.561315059661865,1,19
0,0.0,28.11945080757141,1,20
0,0.8571428571428571,29.308212280273438,1,21
1,1.0,9.759359359741211,1,22
0,0.0,27.390044927597046,1,23
1,1.0,32.146740674972534,1,24
0,0.13333333333333333,30.719538688659668,1,25
1,1.0,30.919428825378418,1,26
0,0.0,31.997339010238647,1,27
0,0.0,33.39275527000427,1,28
0,0.5000000000000001,29.891522884368896,1,29
1,1.0,21.070523262023926,1,30
1,1.0,14.453036546707153,1,31
1,1.0,15.962273359298706,1,32
0,0.42857142857142855,17.653751373291016,1,33
1,1.0,22.8315269947052,1,34
1,1.0,28.014962196350098,1,35
1,1.0,33.07829022407532,1,36
0,0.28571428571428575,28.099298238754272,1,37
0,0.6666666666666666,15.279304027557373,1,38
0,0.14285714285714285,25.892258167266846,1,39
0,0.8,19.286744356155396,1,40
0,0.0,17.96815586090088,1,41
0,0.0,22.32157015800476,1,42
0,0.25,11.40878963470459,1,43
0,0.8253968253968255,13.046305894851685,1,44
1,1.0,22.0464928150177,1,45
1,1.0,27.568010091781616,1,46
1,1.0,19.090543746948242,1,47
0,0.4,14.610543727874756,1,48
0,0.2,4.748729467391968,1,49
0,0.0,23.629207372665405,1,50
0,0.0,28.95692753791809,1,51
0,0.0,17.087917804718018,1,52
0,0.4444444444444445,15.04596734046936,1,53
0,0.2857142857142857,26.579794883728027,1,54
0,0.23529411764705882,32.73928952217102,1,55
1,1.0,27.65579080581665,1,56
0,0.14285714285714288,23.54060125350952,1,57
0,0.2222222222222222,11.447714805603027,1,58
1,1.0,19.07595682144165,1,59
1,1.0,20.090948343276978,1,60
0,0.5714285714285715,20.832915782928467,1,61
0,0.7058823529411764,18.057963609695435,1,62
0,0.5,24.749367475509644,1,63
1,1.0,21.173659563064575,1,64
0,0.0,11.066422939300537,1,65
1,1.0,16.55639910697937,1,66
1,1.0,17.990270376205444,1,67
0,0.33333333333333337,18.633832216262817,1,68
0,0.5,29.61201548576355,1,69
0,0.0,22.87965154647827,1,70
0,0.6666666666666666,31.900924921035767,1,71
1,1.0,17.054142951965332,1,72
1,1.0,19.55126953125,1,73
0,0.28571428571428575,17.679545879364014,1,74
0,0.0,31.91097593307495,1,75
0,0.14814814814814814,15.136070013046265,1,76
0,0.6666666666666665,30.93142557144165,1,77
1,1.0,21.996751070022583,1,78
0,0.0,30.29950761795044,1,79
0,0.375,36.328685998916626,1,80
0,0.5454545454545454,20.50469994544983,1,81
0,0.2222222222222222,18.413844347000122,1,82
0,0.8,16.607598304748535,1,83
0,0.10256410256410256,43.05147624015808,1,85
0,0.25,24.18578815460205,1,86
0,0.6666666666666666,17.07006812095642,1,87
0,0.09090909090909091,23.015028476715088,1,88
0,0.18181818181818182,32.733224868774414,1,89
0,0.18181818181818182,37.797120571136475,1,90
0,0.4,32.806830406188965,1,91
1,1.0,29.75447964668274,1,92
1,1.0,18.622263193130493,1,93
0,0.18181818181818182,23.52815580368042,1,94
0,0.9090909090909091,14.158278226852417,1,95
1,1.0,19.541171550750732,1,96
1,1.0,17.901766300201416,1,97
1,1.0,1.3081202507019043,1,98
0,0.8750000000000001,15.162467002868652,1,99
1,1.0,22.53023624420166,1,100
0,0.0,22.859305381774902,1,101
0,0.3157894736842105,36.62267184257507,1,102
1,1.0,9.811254262924194,1,103
0,0.2857142857142857,2.8322882652282715,1,104
0,0.4,1.4511325359344482,1,105
0,0.8571428571428571,12.55855679512024,1,106
0,0.35294117647058826,23.681002140045166,1,107
0,0.0,30.127991199493408,1,108
1,1.0,10.841192722320557,1,109
1,1.0,11.065308094024658,1,110
1,1.0,22.265018224716187,1,111
0,0.14285714285714288,32.51199245452881,1,112
0,0.6666666666666666,11.396891117095947,1,113
1,1.0,13.158380508422852,1,114
0,0.5333333333333333,22.070606231689453,1,115
1,1.0,22.587107181549072,1,116
0,0.5714285714285715,20.220362663269043,1,117
0,0.4,23.636493921279907,1,118
0,0.5333333333333333,30.713947057724,1,119
0,0.56,19.318348169326782,1,120
0,0.7499999999999999,12.827592372894287,1,121
1,1.0,12.30320930480957,1,122
1,1.0,12.282639980316162,1,123
0,0.0,14.022963285446167,1,124
1,1.0,19.244419813156128,1,125
