exact_match,f1_score,time,step,dataset_id,hit_rate,hits,total_retrieved,expected_count
1,1.0,0.44596052169799805,1,0,,,,
0,0.3636363636363636,0.24389910697937012,1,1,,,,
0,0.787878787878788,0.5517234802246094,1,2,,,,
0,0.0,0.214552640914917,1,3,,,,
1,1.0,0.6276993751525879,1,4,,,,
0,0.0,0.7324419021606445,1,5,,,,
1,1.0,0.6996665000915527,1,6,,,,
0,0.09523809523809523,0.2601778507232666,1,7,,,,
0,0.0,0.41977643966674805,1,8,,,,
1,1.0,0.5408134460449219,1,9,,,,
0,0.6666666666666666,0.17635321617126465,1,10,,,,
1,1.0,0.35297250747680664,1,11,,,,
1,1.0,0.14511394500732422,1,12,,,,
1,1.0,0.15760588645935059,1,13,,,,
1,1.0,0.20732498168945312,1,14,,,,
0,0.0,0.45399928092956543,1,15,,,,
0,0.15384615384615385,0.40433692932128906,1,16,,,,
0,0.08695652173913042,0.5717575550079346,1,17,,,,
1,1.0,0.589242696762085,1,18,,,,
0,0.2222222222222222,0.29492878913879395,1,19,,,,
0,0.0,0.6192440986633301,1,20,,,,
0,0.8,0.742264986038208,1,21,,,,
1,1.0,0.14824652671813965,1,22,,,,
0,0.0,0.7466204166412354,1,23,,,,
0,0.0,0.6566543579101562,1,24,,,,
0,0.0,0.8167181015014648,1,25,,,,
0,0.25,0.7106902599334717,1,26,,,,
0,0.33333333333333337,0.6003520488739014,1,27,,,,
0,0.0,0.6725287437438965,1,28,,,,
0,0.5714285714285715,0.5170881748199463,1,29,,,,
1,1.0,0.14225006103515625,1,30,,,,
1,1.0,0.11122536659240723,1,31,,,,
1,1.0,0.16114187240600586,1,32,,,,
0,0.0,0.14725518226623535,1,33,,,,
0,0.5,0.6320548057556152,1,34,,,,
0,0.2,0.5658054351806641,1,35,,,,
1,1.0,0.6678028106689453,1,36,,,,
0,0.6206896551724139,0.5604379177093506,1,37,,,,
0,0.6666666666666666,0.1699049472808838,1,38,,,,
0,0.8,0.20224905014038086,1,39,,,,
0,0.8,0.1740720272064209,1,40,,,,
0,0.6666666666666666,0.16036534309387207,1,41,,,,
0,0.0,0.14577126502990723,1,42,,,,
0,0.6666666666666666,0.14879703521728516,1,43,,,,
0,0.8387096774193549,1.0045030117034912,1,44,,,,
1,1.0,0.16240382194519043,1,45,,,,
1,1.0,0.582874059677124,1,46,,,,
1,1.0,0.16606450080871582,1,47,,,,
0,0.3636363636363636,0.2904329299926758,1,48,,,,
0,0.0,0.43841981887817383,1,49,,,,
0,0.0,0.3538844585418701,1,50,,,,
0,0.0,0.7004494667053223,1,51,,,,
0,0.33333333333333337,0.3131678104400635,1,52,,,,
0,0.5,0.2705271244049072,1,53,,,,
0,0.33333333333333337,0.4849061965942383,1,54,,,,
0,0.3076923076923077,0.7304244041442871,1,55,,,,
1,1.0,0.5847091674804688,1,56,,,,
0,0.15384615384615385,0.3305807113647461,1,57,,,,
0,0.4,0.18274259567260742,1,58,,,,
1,1.0,0.13771605491638184,1,59,,,,
1,1.0,0.14892172813415527,1,60,,,,
1,1.0,0.15241718292236328,1,61,,,,
0,0.7058823529411764,0.3765568733215332,1,62,,,,
1,1.0,0.4318664073944092,1,63,,,,
1,1.0,0.13304948806762695,1,64,,,,
0,0.0,0.15216398239135742,1,65,,,,
1,1.0,0.17222809791564941,1,66,,,,
1,1.0,0.15213799476623535,1,67,,,,
0,0.33333333333333337,0.22628307342529297,1,68,,,,
0,0.5,0.7345247268676758,1,69,,,,
1,1.0,0.41596150398254395,1,70,,,,
0,0.6666666666666666,0.5388171672821045,1,71,,,,
1,1.0,0.17261314392089844,1,72,,,,
1,1.0,0.15323710441589355,1,73,,,,
0,0.8,0.16022872924804688,1,74,,,,
0,0.0,0.6432194709777832,1,75,,,,
0,0.19999999999999998,0.8798112869262695,1,76,,,,
0,0.6666666666666665,0.7001707553863525,1,77,,,,
1,1.0,0.2069416046142578,1,78,,,,
0,0.0,0.5655026435852051,1,79,,,,
0,0.375,1.0809226036071777,1,80,,,,
0,0.5454545454545454,0.35120439529418945,1,81,,,,
0,0.2222222222222222,0.252974271774292,1,82,,,,
1,1.0,0.1523275375366211,1,83,,,,
0,0.16666666666666669,0.3792438507080078,1,84,,,,
0,0.12903225806451613,1.1956915855407715,1,85,,,,
0,0.22222222222222224,0.25453925132751465,1,86,,,,
0,0.9333333333333333,0.2347884178161621,1,87,,,,
0,0.18181818181818182,0.26048803329467773,1,88,,,,
0,0.5833333333333334,0.51963210105896,1,89,,,,
0,0.0,1.2003495693206787,1,90,,,,
0,0.4,0.6722736358642578,1,91,,,,
1,1.0,0.6587862968444824,1,92,,,,
1,1.0,0.16341280937194824,1,93,,,,
0,0.18181818181818182,0.43308234214782715,1,94,,,,
0,0.6,0.2349870204925537,1,95,,,,
1,1.0,0.15360307693481445,1,96,,,,
1,1.0,0.16352057456970215,1,97,,,,
1,1.0,0.14032697677612305,1,98,,,,
0,0.8750000000000001,0.3632216453552246,1,99,,,,
1,1.0,0.17281794548034668,1,100,,,,
1,1.0,0.18526530265808105,1,101,,,,
0,0.5714285714285714,0.8487567901611328,1,102,,,,
1,1.0,0.16315531730651855,1,103,,,,
0,0.2857142857142857,0.23818707466125488,1,104,,,,
0,0.5,0.20491790771484375,1,105,,,,
0,0.4615384615384615,0.3365304470062256,1,106,,,,
0,0.6666666666666666,0.24291706085205078,1,107,,,,
0,0.1142857142857143,0.7665302753448486,1,108,,,,
1,1.0,0.1268787384033203,1,109,,,,
1,1.0,0.12221550941467285,1,110,,,,
0,0.6666666666666666,0.2043454647064209,1,111,,,,
0,0.4,0.5865583419799805,1,112,,,,
0,0.6153846153846153,0.3401665687561035,1,113,,,,
1,1.0,0.20438122749328613,1,114,,,,
0,0.5714285714285715,0.3404250144958496,1,115,,,,
1,1.0,0.2526412010192871,1,116,,,,
1,1.0,0.17068791389465332,1,117,,,,
0,0.7499999999999999,0.22757196426391602,1,118,,,,
0,0.5333333333333333,0.8500432968139648,1,119,,,,
0,0.56,0.46371936798095703,1,120,,,,
0,0.625,0.34618258476257324,1,121,,,,
1,1.0,0.16059112548828125,1,122,,,,
1,1.0,0.291262149810791,1,123,,,,
0,0.6666666666666666,0.19766902923583984,1,124,,,,
1,1.0,0.14986515045166016,1,125,,,,
0,0.7499999999999999,0.23395204544067383,1,126,,,,
1,1.0,0.22255253791809082,1,127,,,,
0,0.8571428571428571,0.23848795890808105,1,128,,,,
1,1.0,0.5406496524810791,1,129,,,,
0,0.0,0.8605499267578125,1,130,,,,
1,1.0,0.5216255187988281,1,131,,,,
1,1.0,0.2210996150970459,1,132,,,,
0,0.0,0.1478719711303711,1,133,,,,
1,1.0,0.14708495140075684,1,134,,,,
0,0.5,0.1875452995300293,1,135,,,,
1,1.0,0.1388397216796875,1,136,,,,
0,0.8,0.16135621070861816,1,137,,,,
1,1.0,0.6186177730560303,1,138,,,,
0,0.3636363636363636,0.2954685688018799,1,139,,,,
0,0.888888888888889,0.2831532955169678,1,140,,,,
0,0.7692307692307692,0.2789781093597412,1,141,,,,
0,0.19999999999999998,0.3765370845794678,1,142,,,,
0,0.08695652173913045,0.48053526878356934,1,143,,,,
1,1.0,0.15376734733581543,1,144,,,,
0,0.2608695652173913,0.3982417583465576,1,145,,,,
0,0.42857142857142855,0.814788818359375,1,146,,,,
1,1.0,0.5871400833129883,1,147,,,,
1,1.0,0.6398377418518066,1,148,,,,
0,0.7272727272727273,0.24771595001220703,1,149,,,,
1,1.0,0.20567822456359863,1,150,,,,
0,0.6666666666666666,0.3274424076080322,1,151,,,,
0,0.6666666666666666,0.16155290603637695,1,152,,,,
0,0.4,0.3850855827331543,1,153,,,,
0,0.6666666666666666,0.19091796875,1,154,,,,
0,0.3636363636363636,0.25602293014526367,1,155,,,,
0,0.3636363636363636,0.3159165382385254,1,156,,,,
1,1.0,0.12326717376708984,1,157,,,,
1,1.0,0.6052100658416748,1,158,,,,
1,1.0,0.174271821975708,1,159,,,,
0,0.7857142857142858,0.4747486114501953,1,160,,,,
0,0.6666666666666666,0.22484707832336426,1,161,,,,
1,1.0,0.20098567008972168,1,162,,,,
0,0.3888888888888889,0.8310115337371826,1,163,,,,
1,1.0,0.15797877311706543,1,164,,,,
1,1.0,0.13664889335632324,1,165,,,,
0,0.0909090909090909,0.8963165283203125,1,166,,,,
0,0.0,0.8441071510314941,1,167,,,,
0,0.0,0.8093006610870361,1,168,,,,
0,0.8,0.5322551727294922,1,169,,,,
0,0.8,0.19174528121948242,1,170,,,,
0,0.3636363636363636,0.2818582057952881,1,171,,,,
0,0.2631578947368421,1.1951184272766113,1,172,,,,
1,1.0,0.1645801067352295,1,173,,,,
0,0.0,0.36145830154418945,1,174,,,,
0,0.8421052631578948,0.36289119720458984,1,175,,,,
0,0.16666666666666669,0.5539181232452393,1,176,,,,
1,1.0,0.14830565452575684,1,177,,,,
0,0.6363636363636364,0.9674890041351318,1,178,,,,
0,0.3076923076923077,0.30981922149658203,1,179,,,,
0,0.0,0.34030628204345703,1,180,,,,
1,1.0,0.14537954330444336,1,181,,,,
0,0.4444444444444444,0.36548542976379395,1,182,,,,
0,0.0,0.4004545211791992,1,183,,,,
0,0.625,0.3422214984893799,1,184,,,,
1,1.0,0.12688231468200684,1,185,,,,
0,0.08333333333333333,0.9764456748962402,1,186,,,,
0,0.45454545454545453,0.4935295581817627,1,187,,,,
1,1.0,0.14989304542541504,1,188,,,,
0,0.3076923076923077,0.5179722309112549,1,189,,,,
0,0.14285714285714288,0.31189632415771484,1,190,,,,
1,1.0,0.16124773025512695,1,191,,,,
0,0.6666666666666666,0.1655256748199463,1,192,,,,
1,1.0,0.18367862701416016,1,193,,,,
0,0.2857142857142857,0.8618206977844238,1,194,,,,
1,1.0,0.19258689880371094,1,195,,,,
0,0.3636363636363636,0.2988252639770508,1,196,,,,
0,0.5714285714285715,0.40393686294555664,1,197,,,,
0,0.18181818181818182,0.5800175666809082,1,198,,,,
1,1.0,0.11309385299682617,1,199,,,,
1,1.0,0.19747233390808105,1,200,,,,
1,1.0,0.18639636039733887,1,201,,,,
0,0.33333333333333337,0.8358244895935059,1,202,,,,
0,0.25,0.22563886642456055,1,203,,,,
0,0.6666666666666666,0.19811129570007324,1,204,,,,
0,0.0,0.13939714431762695,1,205,,,,
1,1.0,0.13845252990722656,1,206,,,,
0,0.8,0.19645929336547852,1,207,,,,
1,1.0,0.14701628684997559,1,208,,,,
0,0.0,0.6003634929656982,1,209,,,,
0,0.5,0.6404440402984619,1,210,,,,
0,0.0,0.33264708518981934,1,211,,,,
0,0.6666666666666666,0.17655229568481445,1,212,,,,
1,1.0,0.19231820106506348,1,213,,,,
1,1.0,0.17354416847229004,1,214,,,,
1,1.0,0.5054564476013184,1,215,,,,
1,1.0,0.13566350936889648,1,216,,,,
1,1.0,0.13611721992492676,1,217,,,,
1,1.0,0.14063072204589844,1,218,,,,
1,1.0,0.13504552841186523,1,219,,,,
1,1.0,0.15660881996154785,1,220,,,,
0,0.5,0.2802138328552246,1,221,,,,
1,1.0,0.20559978485107422,1,222,,,,
1,1.0,0.21369385719299316,1,223,,,,
0,0.6666666666666666,0.6803555488586426,1,224,,,,
0,0.2222222222222222,0.27051472663879395,1,225,,,,
0,0.6666666666666666,0.15687084197998047,1,226,,,,
0,0.13333333333333333,0.6098024845123291,1,227,,,,
1,1.0,0.6698696613311768,1,228,,,,
0,0.6666666666666666,0.16672492027282715,1,229,,,,
0,0.3636363636363636,0.5783724784851074,1,230,,,,
1,1.0,0.16569757461547852,1,231,,,,
0,0.6666666666666665,0.21695184707641602,1,232,,,,
0,0.25,0.39665818214416504,1,233,,,,
0,0.11764705882352941,0.4187045097351074,1,234,,,,
1,1.0,0.13351893424987793,1,235,,,,
0,0.4210526315789474,0.40682482719421387,1,236,,,,
1,1.0,0.6208381652832031,1,237,,,,
1,1.0,0.10051679611206055,1,238,,,,
1,1.0,0.1586906909942627,1,239,,,,
0,0.5714285714285715,0.2181870937347412,1,240,,,,
0,0.5714285714285715,0.18244409561157227,1,241,,,,
0,0.4444444444444445,0.8998589515686035,1,242,,,,
0,0.06060606060606061,0.802954912185669,1,243,,,,
0,0.37037037037037035,1.0565314292907715,1,244,,,,
0,0.8571428571428571,0.20205926895141602,1,245,,,,
0,0.6666666666666666,0.14982080459594727,1,246,,,,
0,0.4,0.2932164669036865,1,247,,,,
1,1.0,0.5292203426361084,1,248,,,,
0,0.8,0.35997939109802246,1,249,,,,
0,0.24,0.5539646148681641,1,250,,,,
1,1.0,0.20831537246704102,1,251,,,,
0,0.4210526315789473,0.3926527500152588,1,252,,,,
0,0.375,0.35994839668273926,1,253,,,,
1,1.0,0.15554189682006836,1,254,,,,
0,0.2857142857142857,0.24564361572265625,1,255,,,,
1,1.0,0.144972562789917,1,256,,,,
1,1.0,0.26984381675720215,1,257,,,,
1,1.0,0.5842118263244629,1,258,,,,
1,1.0,0.1518266201019287,1,259,,,,
0,0.5,0.1753084659576416,1,260,,,,
0,0.375,0.40626096725463867,1,261,,,,
0,0.35294117647058826,0.44158935546875,1,262,,,,
0,0.19047619047619047,0.3930244445800781,1,263,,,,
1,1.0,0.2286982536315918,1,264,,,,
1,1.0,0.19336247444152832,1,265,,,,
1,1.0,0.18368053436279297,1,266,,,,
1,1.0,0.6119904518127441,1,267,,,,
0,0.0,0.6309127807617188,1,268,,,,
1,1.0,0.19913697242736816,1,269,,,,
