exact_match,f1_score,time,step,dataset_id
1,1.0,18.255608081817627,0,0
0,0.0,14.73120379447937,0,1
0,0.7741935483870968,76.45644903182983,5,2
0,0.037037037037037,17.50318670272827,0,3
0,0.25,80.87095713615417,5,4
0,0.0,14.540370225906372,0,5
1,1.0,90.58408212661745,5,6
0,0.717948717948718,108.09097981452942,5,7
0,0.4,13.827870845794678,0,8
1,1.0,94.51925849914552,5,9
0,0.0,16.9921133518219,0,10
0,0.4999999999999999,116.73310732841492,5,11
0,0.5,105.66086769104004,5,12
1,1.0,122.77781057357788,5,13
0,0.0,117.18519973754884,5,14
0,0.0,130.2032277584076,5,15
0,0.6666666666666666,120.03022289276124,5,16
0,0.1212121212121212,152.33422923088074,5,17
1,1.0,149.7336492538452,5,18
1,1.0,104.24047255516052,5,19
0,0.0,145.06541681289673,5,20
0,0.0,143.54541754722595,5,21
0,0.5,144.6870982646942,5,22
0,0.0,144.66912698745728,5,23
0,0.0,150.6537480354309,5,24
0,0.0,165.82398986816406,5,25
0,0.6666666666666666,158.33168816566467,5,26
0,0.0,161.9397330284119,5,27
0,0.0,166.60347819328308,5,28
0,0.0606060606060606,162.07267570495603,5,29
0,0.0,166.34914588928223,5,30
0,0.4,164.62614822387695,5,31
0,0.5454545454545454,175.08380460739136,5,32
0,0.0,171.11044788360596,5,33
0,0.0,164.28476119041443,5,34
0,0.5333333333333333,181.79990029335025,5,35
0,0.2222222222222222,182.18011593818665,5,36
0,0.631578947368421,194.8233418464661,5,37
0,0.0,182.4408884048462,5,38
0,0.5,194.0860092639923,5,39
0,0.0,191.4578640460968,5,40
0,0.0,193.52778363227844,5,41
1,1.0,198.02534675598145,5,42
0,0.0769230769230769,217.02400541305545,5,43
0,0.0128205128205128,156.1554274559021,2,44
0,0.0,280.130818605423,5,45
0,0.0,238.3815829753876,5,46
0,0.0,231.90657758712769,5,47
0,0.0,236.5453810691833,5,48
0,0.0,231.64311456680292,5,49
0,0.0,224.678986787796,5,50
0,0.0,219.6504666805268,5,51
0,0.0,222.84335732460025,5,52
0,0.064516129032258,221.73365378379825,5,53
0,0.0,219.25525331497192,5,54
0,0.0,219.5904266834259,5,55
0,0.0,219.165491104126,5,56
0,0.0,218.92326593399048,5,57
0,0.0,220.7236888408661,5,58
0,0.0,220.18357491493225,5,59
0,0.0,219.99292945861816,5,60
0,0.0,219.54221177101127,5,61
0,0.0,220.15891098976127,5,62
0,0.0952380952380952,219.5270881652832,5,63
0,0.0,221.92717957496643,5,64
0,0.0,218.60439562797544,5,65
0,0.0,217.79101729393005,5,66
0,0.0,217.0181200504303,5,67
0,0.0,216.1416265964508,5,68
0,0.0769230769230769,219.0461523532868,5,69
0,0.0,216.3519425392151,5,70
0,0.0,220.2885808944702,5,71
0,0.0,221.007217168808,5,72
0,0.0,219.4474470615387,5,73
0,0.0,218.9602630138397,5,74
0,0.0,215.390483379364,5,75
0,0.0,219.4825344085693,5,76
0,0.0714285714285714,226.7266612052917,5,77
0,0.0571428571428571,224.8438880443573,5,78
0,0.0,221.98336386680603,5,79
0,0.0,220.25699281692505,5,80
0,0.0,220.4201619625092,5,81
0,0.0,219.84255576133728,5,82
0,0.0,220.42559599876404,5,83
0,0.0,222.83506727218628,5,85
0,0.0,223.6352415084839,5,86
0,0.0,221.1959626674652,5,87
0,0.0,220.46017169952395,5,88
0,0.0,221.1090581417084,5,89
0,0.0,220.33146047592163,5,90
0,0.0,220.17177510261536,5,91
0,0.0,222.08227229118347,5,92
0,0.0,222.71673226356504,5,93
0,0.0,222.7698764801025,5,94
0,0.0,222.56928634643555,5,95
0,0.0,219.7515103816986,5,96
0,0.0,220.9077923297882,5,97
0,0.0,224.59283757209772,5,98
0,0.0,222.96840739250183,5,99
0,0.08,221.1050631999969,5,100
0,0.0,219.506008386612,5,101
0,0.0,219.87352919578552,5,102
0,0.0,217.5527424812317,5,103
0,0.0,220.7188844680786,5,104
0,0.0,219.70111513137817,5,105
0,0.0,220.0310065746308,5,106
0,0.0,220.0830030441284,5,107
0,0.0,219.69060444831848,5,108
0,0.0,210.3425657749176,5,109
0,0.0,201.97930908203125,5,110
0,0.0,202.4701626300812,5,111
1,1.0,17.45808506011963,0,112
1,1.0,17.569822549819946,0,113
0,0.6666666666666666,16.77313780784607,0,114
