exact_match,f1_score,time,step,dataset_id
0,0.0,3.670565366744995,0,0
0,0.125,4.629231214523315,0,1
0,0.3888888888888889,7.708681583404541,0,2
0,0.0,1.25657320022583,0,3
0,0.0,1.298985481262207,0,4
0,0.0,3.3455591201782227,0,5
0,0.0,10.624325037002563,0,6
0,0.0,4.211237192153931,0,7
0,0.0,4.754133701324463,0,8
1,1.0,1.4747145175933838,0,9
0,0.0,2.7807810306549072,0,10
0,0.08,5.1605517864227295,0,11
0,0.5,1.362382411956787,0,12
1,1.0,1.3970048427581787,0,13
0,0.0,4.686441659927368,0,14
0,0.0,6.422649145126343,0,15
0,0.0,3.473968029022217,0,16
0,0.0,2.932136297225952,0,17
0,0.0,1.2874572277069092,0,18
0,0.0,2.8337762355804443,0,19
0,0.0,1.4471604824066162,0,20
0,0.0,6.217861652374268,0,21
0,0.0,1.644327163696289,0,22
0,0.0,3.243992328643799,0,23
0,0.0,1.0269038677215576,0,24
0,0.0,1.5795931816101074,0,25
0,0.0,0.7404236793518066,0,26
0,0.0,4.312036275863648,0,27
0,0.0,3.186638355255127,0,28
0,0.1176470588235294,3.543598175048828,0,29
0,0.1666666666666666,2.706737518310547,0,30
0,0.0,1.4592132568359375,0,31
0,0.3333333333333333,1.4987800121307373,0,32
0,0.3333333333333333,2.571258306503296,0,33
0,0.4,1.6120738983154297,0,34
0,0.1,3.6384007930755615,0,35
0,0.3636363636363636,3.4035191535949707,0,36
0,0.0769230769230769,6.391296625137329,0,37
0,0.0,1.6423804759979248,0,38
0,0.0,1.7208762168884275,0,39
0,0.2857142857142857,3.938694715499878,0,40
0,0.0,2.2292797565460205,0,41
0,0.0,5.776157855987549,0,42
0,0.0,4.913700580596924,0,43
0,0.1395348837209302,4.983367919921875,0,44
0,0.0,1.2493515014648438,0,45
0,0.5,1.3191661834716797,0,46
1,1.0,1.2829644680023191,0,47
0,0.0,2.3516781330108643,0,48
0,0.0,3.11367416381836,0,49
0,0.0,0.8933758735656738,0,50
0,0.0,6.148930072784424,0,51
0,0.0,3.1250340938568115,0,52
0,0.0666666666666666,5.149695158004761,0,53
0,0.0,1.573302984237671,0,54
0,0.0,2.716228008270264,0,55
0,0.0,1.3487510681152344,0,56
0,0.0,2.958962202072144,0,57
0,0.0,1.099559307098389,0,58
0,0.6666666666666666,1.206631422042847,0,59
0,0.0,5.0627992153167725,0,60
0,0.2666666666666667,4.034330606460571,0,61
0,0.3157894736842105,3.794633626937866,0,62
0,0.1538461538461538,3.630405187606812,0,63
0,0.0,1.04597806930542,0,64
0,0.0,1.565816879272461,0,65
0,0.0,1.390061616897583,0,66
0,0.0,1.326624631881714,0,67
0,0.0,1.084498167037964,0,68
0,0.25,2.238869428634644,0,69
0,0.0,1.4587876796722412,0,70
0,0.0,2.9736075401306152,0,71
0,0.0,1.908104419708252,0,72
0,0.0,3.017801523208618,0,73
0,0.0,1.150691270828247,0,74
0,0.0,1.9631037712097168,0,75
0,0.0,4.794488906860352,0,76
0,0.2,2.344183444976806,0,77
0,0.0,1.7981529235839844,0,78
0,0.0,1.3896446228027344,0,79
0,0.1379310344827586,6.511019945144653,0,80
0,0.0,2.3240153789520264,0,81
0,0.25,2.1254196166992188,0,82
0,0.8,1.4213974475860596,0,83
0,0.0,5.680356740951538,0,85
0,0.0,3.7851927280426025,0,86
0,0.0,3.9517858028411865,0,87
0,0.0,1.3104660511016846,0,88
0,0.08,6.020537376403809,0,89
0,0.0,6.406660079956055,0,90
0,0.2857142857142857,2.278261661529541,0,91
0,0.0,1.7812697887420654,0,92
0,0.0,2.113320827484131,0,93
0,0.1666666666666666,4.1708314418792725,0,94
0,0.0,15.252302408218384,0,95
0,0.0,3.778228759765625,0,96
0,0.0,2.922668695449829,0,97
0,0.0,8.565099716186523,0,98
0,0.3636363636363636,1.7755625247955322,0,99
0,0.0,1.882481813430786,0,100
0,0.0,0.8567705154418945,0,101
0,0.3478260869565217,3.89164400100708,0,102
0,0.0,1.364518642425537,0,103
0,0.0,2.048898696899414,0,104
0,0.0,1.4904930591583252,0,105
0,0.1052631578947368,4.510491132736206,0,106
0,0.0,13.036155223846436,0,107
0,0.0,5.885835409164429,0,108
0,0.0,2.057809352874756,0,109
0,0.0,1.3042168617248535,0,110
0,0.25,4.1520836353302,0,111
0,0.0,9.442559719085692,0,112
0,0.0,4.410152435302734,0,113
0,0.0,3.5277833938598637,0,114
0,0.0,2.8479926586151123,0,115
0,0.0,1.5394418239593506,0,116
0,0.0,2.482053756713867,0,117
0,0.1176470588235294,4.699297189712524,0,118
0,0.0,2.828545331954956,0,119
0,0.2,4.400679588317871,0,120
0,0.0,2.8389365673065186,0,121
0,0.125,4.565644264221191,0,122
0,0.0,4.285876750946045,0,123
0,0.0,3.8552069664001465,0,124
0,0.1428571428571428,4.029350996017456,0,125
0,0.0,1.5822434425354004,0,126
0,0.0,5.162802696228027,0,127
0,0.0,4.425909996032715,0,128
0,0.0,3.490427255630493,0,129
0,0.0,3.12632155418396,0,130
0,0.0,1.2502162456512451,0,131
0,0.0,1.820641040802002,0,132
0,0.0,1.6160683631896973,0,133
0,0.0,5.158880233764648,0,134
0,0.0,4.336215257644653,0,135
0,0.0,4.077002286911011,0,136
0,0.0,2.333656549453736,0,137
