exact_match,f1_score,time,step,dataset_id
0,0.065040650406504,64.05013608932495,0,0
0,0.0597014925373134,37.68550062179565,0,1
0,0.5106382978723405,33.70181941986084,0,2
0,0.0657894736842105,68.62338709831238,0,3
0,0.5,30.493793964385983,0,4
0,0.0,52.520583391189575,0,5
1,1.0,59.07248592376709,1,6
0,0.7647058823529412,37.54288411140442,0,7
0,0.3636363636363636,16.823181867599487,0,8
0,0.0465116279069767,59.97675633430481,0,9
0,0.0,58.06811165809631,0,10
0,0.3157894736842105,22.75369668006897,0,11
0,0.0229885057471264,46.7576756477356,0,12
1,1.0,22.02345633506775,0,13
1,1.0,22.520053148269653,0,14
0,0.0769230769230769,26.82023310661316,0,15
0,0.02,74.58056902885437,0,16
0,0.1176470588235294,31.37456440925598,0,17
0,0.0919540229885057,59.62507033348084,0,18
1,1.0,25.65788555145264,0,19
0,0.0,80.60514545440674,0,20
0,0.116504854368932,80.0348744392395,0,21
0,0.0579710144927536,64.90170860290527,0,22
0,0.0348837209302325,79.8834502696991,0,23
0,0.2162162162162162,38.35222125053406,0,24
0,0.0338983050847457,49.36795210838318,0,25
0,0.0327868852459016,48.7497341632843,0,26
0,0.0,22.345739603042603,0,27
0,0.1538461538461538,28.115737676620483,0,28
0,0.0689655172413793,52.54541325569153,0,29
0,0.0277777777777777,38.55257725715637,0,30
0,0.3333333333333333,17.379775047302246,0,31
0,0.1463414634146341,29.390092849731445,0,32
0,0.4285714285714285,20.654062509536743,0,33
0,0.025,39.53516697883606,0,34
1,1.0,29.995418071746823,0,35
0,0.0158730158730158,89.4239330291748,0,36
0,0.4137931034482758,33.53143358230591,0,37
0,0.0,20.5781569480896,0,38
1,1.0,24.970154762268063,0,39
0,0.048780487804878,54.830095291137695,0,40
0,0.0,32.54394555091858,0,41
0,0.0,27.70604372024536,0,42
0,0.25,13.35751461982727,0,43
0,0.962962962962963,22.330055236816406,0,44
0,0.0263157894736842,45.33040452003479,0,45
0,0.0399999999999999,62.25521326065064,0,46
0,0.0625,49.05220103263855,0,47
0,0.0210526315789473,43.77083015441895,0,48
0,0.0285714285714285,91.26138377189636,0,49
0,0.0,31.301287174224854,0,50
0,0.0,32.25705361366272,0,51
0,0.0412371134020618,62.86727523803711,0,52
0,0.5,39.121158838272095,0,53
0,0.02,54.17744278907776,0,54
0,0.0341880341880341,60.44818615913391,0,55
0,0.6,33.61561465263367,0,56
0,0.0289855072463768,36.92001008987427,0,57
0,0.0158730158730158,47.38137435913086,0,58
0,0.0165289256198347,58.150893449783325,0,59
1,1.0,13.279863834381104,0,60
0,0.0279720279720279,49.59403681755066,0,61
0,0.1333333333333333,44.62410640716553,0,62
0,0.5,26.50722432136536,0,63
0,0.0263157894736842,50.38849973678589,0,64
0,0.037037037037037,43.21701169013977,0,65
1,1.0,24.380375623703003,0,66
