exact_match,f1_score,time,step,dataset_id
1,1.0,8.748735189437866,1,0
0,0.22222222222222224,1.325683355331421,0,1
0,0.26229508196721313,6.049964189529419,0,2
0,0.11764705882352941,9.417792320251465,1,3
0,0.2222222222222222,10.175396203994751,1,4
0,0.0,6.738007068634033,1,5
1,1.0,8.424208879470825,1,6
0,0.8750000000000001,10.122800350189209,1,7
0,0.8,8.355098962783813,1,8
1,1.0,10.402681112289429,1,9
0,0.6666666666666666,9.804126977920532,1,10
0,0.24489795918367344,16.117759704589844,1,11
0,0.5,9.671388387680054,1,12
1,1.0,9.874989748001099,1,13
1,1.0,10.24651551246643,1,14
0,0.0,11.211792707443237,1,15
0,0.6666666666666666,7.985129117965698,1,16
0,0.21052631578947367,8.954421520233154,1,17
1,1.0,10.370967149734497,1,18
1,1.0,11.191545248031616,1,19
0,0.0,10.313560009002686,1,20
0,0.7058823529411764,11.398383378982544,1,21
0,0.0,22.75895929336548,0,22
0,0.0,10.728562831878662,1,23
0,0.5333333333333333,12.575043439865112,1,24
0,0.0,11.852569580078125,1,25
0,0.6666666666666666,11.31057095527649,1,26
0,0.09523809523809523,12.268343687057495,1,27
0,0.0,1.6671113967895508,0,28
0,0.0,2.2054758071899414,0,29
0,0.0,1.1837780475616455,0,30
0,0.33333333333333337,8.642458438873291,1,31
1,1.0,8.893403768539429,1,32
0,0.5,8.138188362121582,1,33
0,0.6666666666666666,8.43746018409729,1,34
1,1.0,10.629367113113403,1,35
0,0.15384615384615385,1.8896839618682861,0,36
0,0.027777777777777776,10.151456117630005,0,37
1,1.0,9.517417192459106,1,38
0,0.5,18.002493858337402,0,39
1,1.0,11.203923463821411,1,40
1,1.0,10.464595079421997,1,41
0,0.0,5.6279075145721436,0,42
0,0.0,1.2789995670318604,0,43
0,0.7761194029850746,17.769027709960938,1,44
0,0.6666666666666666,11.60681676864624,1,45
0,0.4,0.83538818359375,0,46
1,1.0,10.036529779434204,1,47
