exact_match,f1_score,time,step,dataset_id,hit_rate,hits,total_retrieved,expected_count,error
1,1.0,0.4693031311035156,1,0,,,,,
0,0.3636363636363636,0.24103975296020508,1,1,,,,,
0,0.787878787878788,0.5506515502929688,1,2,,,,,
0,0,0.19788479804992676,1,3,,,,,
1,1.0,0.5944790840148926,1,4,,,,,
0,0,0.7301018238067627,1,5,,,,,
1,1.0,0.6828422546386719,1,6,,,,,
0,0.09523809523809523,0.26046037673950195,1,7,,,,,
0,0,0.409700870513916,1,8,,,,,
1,1.0,0.5003118515014648,1,9,,,,,
0,0.6666666666666666,0.16661882400512695,1,10,,,,,
1,1.0,0.32462120056152344,1,11,,,,,
1,1.0,0.125502347946167,1,12,,,,,
1,1.0,0.17466282844543457,1,13,,,,,
1,1.0,0.19237852096557617,1,14,,,,,
0,0,0.4457559585571289,1,15,,,,,
0,0.15384615384615385,0.36560916900634766,1,16,,,,,
0,0.08695652173913042,0.5685584545135498,1,17,,,,,
1,1.0,0.5980675220489502,1,18,,,,,
0,0.2222222222222222,0.2880709171295166,1,19,,,,,
0,0,0.5927894115447998,1,20,,,,,
,,,,21,,,,,
