exact_match,f1_score,time,step,dataset_id,hit_rate,hits,total_retrieved,expected_count,error
0,0.015873015873015872,6.70295262336731,0,5abc081e5542993f40c73c54,0.06666666666666667,1,3,15,
0,0,12.458119869232178,1,5a7fe7f85542994857a7683e,1.0,3,6,3,
0,0,4.062770128250122,0,5ae389fc5542992f92d8230f,0.0,0,3,9,
0,0,28.222444772720337,5,5ac4f8705542995c82c4ad8d,0.14285714285714285,1,18,7,
0,0,4.111461877822876,0,5a74655b55429974ef308bf0,0.3333333333333333,1,3,3,
0,0.08695652173913045,37.52280235290527,5,5ab57673554299637185c5a3,0.4,2,18,5,
0,0,37.726752519607544,5,5a8765ad5542996e4f3087cf,0.0,0,18,3,
0,0,41.45101189613342,5,5ae5cf625542996de7b71a22,0.0,0,18,8,
0,0,37.63453221321106,5,5ae515bb55429913cc204584,1.0,2,18,2,
0,0,39.67290496826172,5,5ae2eb7f55429928c423955b,0.0,0,18,1,
0,0,38.539358377456665,5,5a8838885542994846c1ce39,0.0,0,18,2,
0,0,44.02384328842163,5,5a7b241b554299042af8f705,0.5,1,18,2,
0,0,38.17724132537842,5,5a8cc7af554299653c1aa11e,0.125,1,18,8,
0,0,41.46456837654114,5,5a86681c5542991e77181644,0.0,0,18,7,
0,0,40.22820997238159,5,5abce3015542993a06baf995,0.0,0,18,12,
0,0.03571428571428571,38.34017252922058,5,5a7bf84b5542996dd594b875,0.2,1,18,5,
0,0,39.624282121658325,5,5ab70c41554299110f219a9d,0.2857142857142857,2,18,7,
0,0,41.46480202674866,5,5adbcd475542996e68525240,0.3333333333333333,1,18,3,
0,0,46.40840244293213,5,5a7fd6fc5542995d8a8ddf31,0.5,1,18,2,
0,0,46.072015047073364,5,5a902d5155429933b8a2048d,0.5,1,18,2,
0,0,44.12096428871155,5,5a7758895542994aec3b729c,0.0,0,18,5,
0,0,43.145164251327515,5,5ae81032554299540e5a572a,0.6666666666666666,2,18,3,
0,0,39.77437090873718,5,5a8e42d15542995a26add4a6,0.5,1,18,2,
0,0,38.045488595962524,5,5abbc3a955429931dba144f9,0.3333333333333333,1,18,3,
0,0,37.90115022659302,5,5ae206c45542994d89d5b311,0.0,0,18,4,
0,0,41.40322208404541,5,5a80b9e85542992bc0c4a7ed,0.4,2,18,5,
0,0,43.36718535423279,5,5a8a1dbc55429970aeb7025a,0.75,6,18,8,
0,0.02247191011235955,41.89052486419678,5,5ab9c3e1554299753720f852,0.25,1,18,4,
0,0,47.378434896469116,5,5a84f5865542991dd0999e30,0.0,0,18,10,
0,0.01904761904761905,49.91925311088562,5,5abcf299554299700f9d7936,0.5,1,18,2,
0,0,47.55388808250427,5,5ae4581e55429970de88d92f,0.0,0,18,2,
0,0,48.975738286972046,5,5a7785af55429949eeb29ec2,0.3333333333333333,1,18,3,
0,0,48.495442628860474,5,5ae3639b5542991a06ce99b2,0.2,1,18,5,
0,0,44.549030780792236,5,5ae779a555429952e35ea931,0.25,1,18,4,
0,0.10714285714285715,13.095174551010132,1,5abe822155429976d4830b48,1.0,1,6,1,
0,0,26.676395654678345,3,5ae385df5542992f92d82305,0.3333333333333333,1,12,3,
0,0,6.304497957229614,0,5a77720255429967ab10517f,1.0,1,3,1,
0,0,6.181451320648193,0,5a80de9b55429938b6142226,0.25,1,3,4,
0,0,7.968083143234253,0,5ae15ae25542990adbacf767,0.0,0,3,3,
0,0,6.07725977897644,0,5a8e8f6f5542995085b37451,0.16666666666666666,1,3,6,
0,0,6.071570634841919,0,5ae5caff554299546bf82f69,0.0,0,3,4,
0,0,6.317960262298584,0,5abde0655542991f6610608b,0.0,0,3,7,
0,0,6.004563331604004,0,5a7c221f554299683c1c62d2,0.25,1,3,4,
0,0,6.3095173835754395,0,5a8782a25542993e715abf95,0.0,0,3,4,
0,0,6.578887462615967,0,5ab259b25542993be8fa98de,0.25,1,3,4,
0,0,6.145704984664917,0,5abc805a554299658360045b,0.0,0,3,4,
0,0,6.309451103210449,0,5a721e0e55429971e9dc928d,0.0,0,3,5,
0,0,6.100989818572998,0,5ac05310554299012d1db5e7,0.0,0,3,4,
0,0.04347826086956522,6.397317409515381,0,5add57e55542992ae4cec516,0.0,0,3,5,
0,0.04081632653061225,6.356187582015991,0,5a778c215542995d831811ba,0.125,1,3,8,
0,0,6.236461400985718,0,5ade28b15542997c77aded83,,,,,
0,0,6.419668436050415,0,5a87106555429960ec39b71f,0.6666666666666666,2,3,3,
0,0,6.298947811126709,0,5a72f3a85542992359bc31e5,0.5,3,3,6,
0,0,6.492931365966797,0,5a7b88a85542995eb53be954,0.5,2,3,4,
