exact_match,f1_score,time,step,dataset_id,hit_rate,hits,total_retrieved,expected_count,error
1,1.0,4.625463962554932,1,5abc081e5542993f40c73c54,0.06666666666666667,1,3,15,
,,,,5a7fe7f85542994857a7683e,,,,,
0,0,6.4677793979644775,1,5ae389fc5542992f92d8230f,0.1111111111111111,1,3,9,
0,0.2,4.247539758682251,1,5ac4f8705542995c82c4ad8d,0.14285714285714285,1,3,7,
0,0.4,4.008406162261963,1,5a74655b55429974ef308bf0,0.3333333333333333,1,3,3,
0,0.4,3.972090005874634,1,5ab57673554299637185c5a3,0.2,1,3,5,
1,1.0,3.995443105697632,1,5a8765ad5542996e4f3087cf,0.3333333333333333,1,3,3,
0,0,4.570021390914917,1,5ae5cf625542996de7b71a22,0.0,0,3,8,
0,0,4.011335849761963,1,5ae515bb55429913cc204584,0.5,1,3,2,
0,0,4.246568202972412,1,5ae2eb7f55429928c423955b,0.0,0,3,1,
0,0.125,4.223457336425781,1,5a8838885542994846c1ce39,0.5,1,3,2,
0,0.5,4.034107685089111,1,5a7b241b554299042af8f705,0.5,1,3,2,
1,1.0,4.017390966415405,1,5a8cc7af554299653c1aa11e,0.125,1,3,8,
0,0,4.325124740600586,1,5a86681c5542991e77181644,0.0,0,3,7,
0,0,4.100513458251953,1,5abce3015542993a06baf995,0.0,0,3,12,
0,0.08695652173913045,4.343986749649048,1,5a7bf84b5542996dd594b875,0.2,1,3,5,
1,1.0,4.081496238708496,1,5ab70c41554299110f219a9d,0.2857142857142857,2,3,7,
0,0,4.093812704086304,1,5adbcd475542996e68525240,0.3333333333333333,1,3,3,
1,1.0,4.072755575180054,1,5a7fd6fc5542995d8a8ddf31,0.5,1,3,2,
0,0,4.261254072189331,1,5a902d5155429933b8a2048d,0.5,1,3,2,
0,0,4.079461336135864,1,5a7758895542994aec3b729c,0.0,0,3,5,
0,0,4.0867836475372314,1,5ae81032554299540e5a572a,0.6666666666666666,2,3,3,
0,0,4.260131359100342,1,5a8e42d15542995a26add4a6,0.5,1,3,2,
0,0,4.597567558288574,1,5abbc3a955429931dba144f9,0.0,0,3,3,
0,0,4.170391321182251,1,5ae206c45542994d89d5b311,0.0,0,3,4,
0,0,5.657867908477783,1,5a80b9e85542992bc0c4a7ed,0.4,2,3,5,
0,0,4.057122468948364,1,5a8a1dbc55429970aeb7025a,0.25,2,3,8,
0,0,3.9618375301361084,1,5ab9c3e1554299753720f852,0.25,1,3,4,
0,0.5,3.896864891052246,1,5a84f5865542991dd0999e30,0.0,0,3,10,
0,0.1,4.2855002880096436,1,5abcf299554299700f9d7936,0.5,1,3,2,
0,0.19999999999999998,4.033175706863403,1,5ae4581e55429970de88d92f,0.0,0,3,2,
0,0.4444444444444445,4.055587530136108,1,5a7785af55429949eeb29ec2,0.3333333333333333,1,3,3,
0,0,4.179076433181763,1,5ae3639b5542991a06ce99b2,0.2,1,3,5,
0,0,4.134235143661499,1,5ae779a555429952e35ea931,0.25,1,3,4,
0,0,4.19471287727356,1,5abe822155429976d4830b48,1.0,1,3,1,
0,0,4.00388240814209,1,5ae385df5542992f92d82305,0.3333333333333333,1,3,3,
0,0.07999999999999999,4.591196775436401,1,5a77720255429967ab10517f,1.0,1,3,1,
0,0,4.203606128692627,1,5a80de9b55429938b6142226,0.25,1,3,4,
0,0,3.961155891418457,1,5ae15ae25542990adbacf767,0.0,0,3,3,
1,1.0,4.117788553237915,1,5a8e8f6f5542995085b37451,0.0,0,3,6,
0,0.3333333333333333,4.060734033584595,1,5ae5caff554299546bf82f69,0.25,1,3,4,
0,0,4.220998525619507,1,5abde0655542991f6610608b,0.0,0,3,7,
0,0,4.047067165374756,1,5a7c221f554299683c1c62d2,0.25,1,3,4,
0,0.75,4.20763087272644,1,5a8782a25542993e715abf95,0.0,0,3,4,
0,0,5.723528861999512,1,5ab259b25542993be8fa98de,0.0,0,3,4,
0,0,3.9242055416107178,1,5abc805a554299658360045b,0.0,0,3,4,
0,0.5,3.984376907348633,1,5a721e0e55429971e9dc928d,0.2,1,3,5,
0,0,3.9133105278015137,1,5ac05310554299012d1db5e7,0.0,0,3,4,
1,1.0,4.063610553741455,1,5add57e55542992ae4cec516,0.0,0,3,5,
0,0,4.129973649978638,1,5a778c215542995d831811ba,0.125,1,3,8,
0,0,3.909883737564087,1,5ade28b15542997c77aded83,,,,,
0,0,4.1019463539123535,1,5a87106555429960ec39b71f,0.6666666666666666,2,3,3,
1,1.0,3.961958408355713,1,5a72f3a85542992359bc31e5,0.3333333333333333,2,3,6,
0,0,4.231240749359131,1,5a7b88a85542995eb53be954,0.5,2,3,4,
0,0.7499999999999999,4.026203632354736,1,5a7cad635542996dd594b97f,0.3333333333333333,1,3,3,
