exact_match,f1_score,time,step,dataset_id
0,0.0,5.514509677886963,0,5ae2c6bf554299492dc91c6c
0,0.0,2.8026342391967773,0,5a7e96f655429934daa2fc39
0,0.2222222222222222,3.042534112930298,0,5abdf68c5542993f32c2a06b
0,0.0,11.428214073181152,0,5abef8fd5542990832d3a111
0,0.0,9.436270236968994,0,5a72644b5542997f8278399a
0,0.0,5.23274827003479,0,5a73cbe4554299623ed4ac5f
0,0.0,2.438319444656372,0,5a70f39c5542994082a3e429
0,0.5,2.3116488456726074,0,5a72ac8a5542992359bc3164
0,0.2666666666666667,5.981159210205078,0,5abd38285542993062266c19
0,0.0,7.5646491050720215,0,5ae32eca5542994393b9e640
0,0.33333333333333337,4.601304292678833,0,5a7e02e05542995ed0d1667c
0,0.08695652173913042,5.387517929077148,0,5aba5dfd55429955dce3edf0
0,0.09999999999999999,6.600347518920898,0,5a8e3f2d5542995a26add48f
0,0.5714285714285714,2.4744081497192383,0,5ab28b395542993be8fa9941
0,0.0,2.116486072540283,0,5a80ecea55429938b6142254
0,0.0,1.9660992622375488,0,5adc035c554299438c868d04
0,0.09523809523809523,6.588610649108887,0,5a851cc85542997b5ce3ffa3
0,0.0,6.279682159423828,0,5ab7f78f5542991d322237e6
0,0.0,1.822716236114502,0,5a722fae55429971e9dc9343
0,0.0,11.6383056640625,0,5ae3cd685542990afbd1e1de
0,0.0,5.408229827880859,0,5a8a0cb75542992d82986e7d
0,0.0,2.9828946590423584,0,5ab3d2b7554299233954ffb8
0,0.0,2.658473014831543,0,5ae2661d554299495565da60
0,0.23529411764705882,4.668989658355713,0,5a72429355429971e9dc9375
0,0.5,2.5172243118286133,0,5ac21bac5542991316484bf2
0,0.0,4.978652238845825,0,5adf33965542993344016c20
1,1.0,2.864266872406006,0,5ac43530554299204fd21f0a
0,0.125,5.733004808425903,0,5a77671255429966f1a36d21
0,0.4444444444444445,3.2927708625793457,0,5a7e035d5542997cc2c474f6
0,0.2222222222222222,5.411332130432129,0,5ac44813554299194317396b
0,0.0,19.598859548568726,0,5add4f3a5542997545bbbd2c
0,0.0,2.5816264152526855,0,5a7137dc5542994082a3e68a
0,0.0,4.80707573890686,0,5a8911dd554299515336129d
0,0.0,2.914577007293701,0,5a8ba60b554299240d9c205b
0,0.0,4.707091569900513,0,5a8e296f554299068b959e71
0,0.0,6.09236478805542,0,5ac199955542994ab5c67d8c
0,0.0,5.501182794570923,0,5a86265f55429960ec39b625
0,0.0,4.682745695114136,0,5a8e4b7c5542990e94052ab7
0,0.0,6.019158363342285,0,5a7cb9b95542990527d55515
0,0.5,4.783611297607422,0,5a7b76225542997c3ec9719c
0,0.0,1.9778573513031006,0,5a77c15f5542997042120b1c
0,0.14285714285714285,5.7589027881622314,0,5ac270025542990b17b15390
0,0.0,2.3506453037261963,0,5ab865195542990e739ec8e3
0,0.0,1.8052654266357422,0,5ab3b0bf5542992ade7c6e39
0,0.4,1.674156665802002,0,5ae0c9dd5542993d6555ec69
0,0.0,2.345682144165039,0,5a80ef1555429938b614225e
0,0.0,1.2466375827789307,0,5a7eacd855429930675135c3
0,0.0,0.9571893215179443,0,5ae785685542994a481bbd47
0,0.0,2.786839008331299,0,5ab587ad5542992aa134a34b
0,0.0,1.4417638778686523,0,5a7f5ab65542995d8a8dde43
1,1.0,1.3437628746032715,0,5a7b1023554299042af8f6c2
0,0.5,1.5620737075805664,0,5ac540365542994611c8b470
0,0.0,4.499834060668945,0,5a7cd7f055429909bec7683e
0,0.0,1.1331396102905273,0,5ae69e6d5542996d980e7c62
0,0.2,2.400954484939575,0,5ab5b0f75542992aa134a38c
0,0.0,1.6169486045837402,0,5ae497f15542995ad6573db8
0,0.0,2.5432729721069336,0,5a8d4fbf5542994ba4e3dc68
0,0.07142857142857142,6.844484567642212,0,5adc8977554299438c868de2
0,0.0,4.15089225769043,0,5ae0f6f5554299422ee99583
1,1.0,1.1158359050750732,0,5ac2927b5542996366519a17
0,0.0,1.3168609142303467,0,5a86ed6155429960ec39b6d9
0,0.5,1.5006964206695557,0,5a85dfcc5542994775f60673
0,0.0,4.558605909347534,0,5ae13e205542997b2ef7d157
0,0.0,1.3819329738616943,0,5adbd70c55429947ff173843
0,0.0,2.7118265628814697,0,5a8ae5d355429970aeb70325
0,0.14285714285714285,3.199596881866455,0,5ae535bc55429960a22e0260
0,0.0,1.4501798152923584,0,5a78e9a2554299148911f995
0,0.0,2.3101084232330322,0,5ac17c865542994ab5c67d6a
0,0.0,3.4700779914855957,0,5a89761d5542995153361310
0,0.0,6.350016117095947,0,5a7768cb5542993569682d88
0,0.0,2.4732131958007812,0,5ae71c4c554299572ea546ee
0,0.13793103448275862,5.596669912338257,0,5abd82dc5542993062266cb6
0,0.0,3.4543001651763916,0,5a80870d5542992bc0c4a752
0,0.0,1.4674832820892334,0,5a79257b55429974737f79a7
0,0.25,1.907459020614624,0,5ae7eb43554299540e5a5695
0,0.0,2.9366512298583984,0,5ac213805542992f1f2b37e7
0,0.0,1.749915599822998,0,5a7652435542992d0ec060a5
1,1.0,1.599867582321167,0,5ae5e852554299546bf82fb8
0,0.11764705882352941,4.006374359130859,0,5ac3ba1855429939154138f3
1,1.0,0.9768335819244385,0,5ab6c63755429953192ad38b
0,0.0,1.4996039867401123,0,5ae0f8a05542997b2ef7d0bc
0,0.0,4.687174320220947,0,5a712af15542994082a3e614
0,0.0,1.1785120964050293,0,5ac00278554299012d1db56b
0,0.1,4.3128907680511475,0,5ab5ac345542992aa134a37f
0,0.0,3.6294119358062744,0,5a8efb5a55429918e830d172
0,0.0,2.9729559421539307,0,5a8a39b355429930ff3c0d13
0,0.14285714285714288,3.214360475540161,0,5a8675b1554299211dda2b44
0,0.0,0.9774689674377441,0,5a7109e95542994082a3e4fa
0,0.0,1.100907325744629,0,5a7b40cd5542995eb53be8d4
0,0.0,1.1296885013580322,0,5a79caad5542994f819ef09f
0,0.0,3.977731227874756,0,5a80de9b55429938b6142226
0,0.0,8.32970929145813,0,5ac2660d55429951e9e685a1
0,0.1111111111111111,4.545366287231445,0,5a8796f75542996e4f308865
0,0.0,1.4733431339263916,0,5a750d315542996c70cfae84
0,0.0,1.1570472717285156,0,5a8f6fbf5542992414482acd
0,0.16666666666666666,2.9114978313446045,0,5a727ca45542994cef4bc2d8
0,0.0,2.6444501876831055,0,5ac42a64554299076e296d7b
0,0.0,2.3778998851776123,0,5aba8d4655429901930fa82b
0,0.0,5.847890615463257,0,5abfea825542994516f45527
0,0.18181818181818182,3.288306474685669,0,5ab681ea55429953192ad2e0
0,0.18181818181818182,2.9416167736053467,0,5ae077805542993d6555eb6e
0,0.1739130434782609,6.42198371887207,0,5a7cf29255429909bec768b8
0,0.0,3.1978678703308105,0,5ae1b943554299492dc91b7f
0,0.11764705882352941,4.172347068786621,0,5a78c235554299078472775d
0,0.4,4.319270372390747,0,5a89cde555429946c8d6e9c4
1,1.0,1.123918056488037,0,5ae21154554299495565d9d4
0,0.0,3.8338663578033447,0,5ae113de55429901ffe4ad51
0,0.1739130434782609,5.232619285583496,0,5a7271525542997f827839d0
0,0.0,1.3371927738189697,0,5a7f660555429969796c1a2e
0,0.0,1.9639885425567627,0,5a8d02cc554299441c6b9fb6
0,0.0,1.028111457824707,0,5ae153915542990adbacf752
0,0.4,1.9432790279388428,0,5a82626655429966c78a6a08
0,0.0,3.682586193084717,0,5a7cb8bc554299452d57b9be
0,0.0,1.2741351127624512,0,5a7b116a554299042af8f6c4
0,0.8,1.5591444969177246,0,5abe765a55429976d4830b1f
0,0.25,2.511212110519409,0,5ab8f4ee5542991b5579f091
0,0.0,5.717841386795044,0,5ae75a4c5542997b22f6a6f1
0,0.36363636363636365,1.9015886783599854,0,5a74702555429929fddd8428
0,0.36363636363636365,2.1287314891815186,0,5adefdd75542995ec70e8f4e
0,0.0,1.6521518230438232,0,5ae5fa38554299546bf82ff1
1,1.0,0.8653130531311035,0,5a83a31c554299123d8c2179
0,0.0,1.30295729637146,0,5ac2a41e55429967731025d0
0,0.0,1.1240601539611816,0,5ac1928655429964131be234
0,0.0,2.64125394821167,0,5a84b9c95542997b5ce3ff35
0,0.0,1.5191421508789062,0,5ae50c345542993aec5ec11f
0,0.3636363636363636,4.854787111282349,0,5ae1e4095542997283cd22bf
0,0.2222222222222222,3.02011775970459,0,5ac272f95542992f1f2b38d3
0,0.5,1.6537854671478271,0,5a8a575a554299515336136e
0,0.0,4.469417333602905,0,5adef1b35542993a75d263af
0,0.0,5.630332946777344,0,5ab56b9b5542997d4ad1f113
0,0.0,1.5804688930511475,0,5ab973b35542996be20204fd
0,0.0,3.976065158843994,0,5a7bbee85542997c3ec97270
0,0.5714285714285715,1.9412777423858643,0,5a7166395542994082a3e814
0,0.0,1.0594136714935303,0,5ac1620855429964131be1bc
0,0.0,1.3562266826629639,0,5abc184a5542993a06baf863
0,0.0,1.0454027652740479,0,5a82d71555429966c78a6a94
0,0.0,4.278026580810547,0,5ae0a54e5542993d6555ebdd
0,0.0,3.5437545776367188,0,5ae3df6e5542992e3233c48e
0,0.0,4.699573516845703,0,5ab5820e554299488d4d99c3
